HS - Combined  Product Code,HS - Combined  Product Description,HS 2012 Product Code,HS 2012 Product Description
551521,551521 --  -- Mixed mainly or solely with man-made filaments,551521,Mixed mainly or solely with man-made filaments
551522,551522 --  -- Mixed mainly or solely with wool or fine animal hair,551522,Mixed mainly or solely with wool or fine animal hair
551529,551529 --  -- Other,551529,Other
551591,551591 --  -- Mixed mainly or solely with man-made filaments,551591,Mixed mainly or solely with man-made filaments
551599,551599 --  -- Other,551599,Other
551611,551611 --  -- Unbleached or bleached,551611,Unbleached or bleached
551612,551612 --  -- Dyed,551612,Dyed
551613,551613 --  -- Of yarns of different colours,551613,Of yarns of different colours
551614,551614 --  -- Printed,551614,Printed
551621,551621 --  -- Unbleached or bleached,551621,Unbleached or bleached
551622,551622 --  -- Dyed,551622,Dyed
551623,551623 --  -- Of yarns of different colours,551623,Of yarns of different colours
551624,551624 --  -- Printed,551624,Printed
551631,551631 --  -- Unbleached or bleached,551631,Unbleached or bleached
551632,551632 --  -- Dyed,551632,Dyed
551633,551633 --  -- Of yarns of different colours,551633,Of yarns of different colours
551634,551634 --  -- Printed,551634,Printed
551641,551641 --  -- Unbleached or bleached,551641,Unbleached or bleached
551642,551642 --  -- Dyed,551642,Dyed
551643,551643 --  -- Of yarns of different colours,551643,Of yarns of different colours
551644,551644 --  -- Printed,551644,Printed
551691,551691 --  -- Unbleached or bleached,551691,Unbleached or bleached
551692,551692 --  -- Dyed,551692,Dyed
551693,551693 --  -- Of yarns of different colours,551693,Of yarns of different colours
551694,551694 --  -- Printed,551694,Printed
560121,560121 --  -- Of cotton,560121,Of cotton
560122,560122 --  -- Of man-made fibres,560122,Of man-made fibres
560129,560129 --  -- Other,560129,Other
560130,560130 --  - Textile flock and dust and mill neps,560130,Textile flock and dust and mill neps
560210,560210 --  - Needleloom felt and stitch-bonded fibre fabrics,560210,Needleloom felt and stitch-bonded fibre fabrics
560221,560221 --  -- Of wool or fine animal hair,560221,Of wool or fine animal hair
560229,560229 --  -- Of other textile materials,560229,Of other textile materials
560290,560290 --  - Other,560290,Other
560311,560311 -- (1996-) -- Weighing not more than 25 g/m²,560311,Weighing not more than 25 g/m²
560312,560312 -- (1996-) -- Weighing more than 25 g/m² but not more than 70 g/m²,560312,Weighing more than 25 g/m² but not more than 70 g/m²
560313,560313 -- (1996-) -- Weighing more than 70 g/m² but not more than 150 g/m²,560313,Weighing more than 70 g/m² but not more than 150 g/m²
560314,560314 -- (1996-) -- Weighing more than 150 g/m²,560314,Weighing more than 150 g/m²
560391,560391 -- (1996-) -- Weighing not more than 25 g/m²,560391,Weighing not more than 25 g/m²
560392,560392 -- (1996-) -- Weighing more than 25 g/m² but not more than 70 g/m²,560392,Weighing more than 25 g/m² but not more than 70 g/m²
560393,560393 -- (1996-) -- Weighing more than 70 g/m² but not more than 150 g/m²,560393,Weighing more than 70 g/m² but not more than 150 g/m²
560394,560394 -- (1996-) -- Weighing more than 150 g/m²,560394,Weighing more than 150 g/m²
560410,"560410 --  - Rubber thread and cord, textile covered",560410,"Rubber thread and cord, textile covered"
560490,560490 --  - Other,560490,Other
560500,"560500 --  Metallised yarn, whether or not gimped, being textile yarn, or strip or the like of heading 5404 or 5405, combined with metal in the form of thread, strip or powder or covered with metal",560500,"Metallised yarn, whether or not gimped, being textile yarn, or strip or the like of heading 54.04 or 54.05, combined with metal in the form of thread, strip or powder or covered with metal."
560600,"560600 --  Gimped yarn, and strip and the like of heading 5404 or 5405, gimped (other than those of heading 5605 and gimped horsehair yarn); chenille yarn (including flock chenille yarn); loop wale-yarn",560600,"Gimped yarn, and strip and the like of heading 54.04 or 54.05, gimped (other than those of heading 56.05 and gimped horsehair yarn); chenille yarn (including flock chenille yarn); loop wale- yarn."
560721,560721 --  -- Binder or baler twine,560721,Binder or baler twine
560729,560729 --  -- Other,560729,Other
560741,560741 --  -- Binder or baler twine,560741,Binder or baler twine
560749,560749 --  -- Other,560749,Other
560750,560750 --  - Of other synthetic fibres,560750,Of other synthetic fibres
560790,560790 --  - Other,560790,Other
560811,560811 --  -- Made-up fishing nets,560811,Made up fishing nets
560819,560819 --  -- Other,560819,Other
560890,560890 --  - Other,560890,Other
560900,"560900 --  Articles of yarn, strip or the like of heading 5404 or 5405, twine, cordage, rope or cables, not elsewhere specified or included",560900,"Articles of yarn, strip or the like of heading 54.04 or 54.05, twine, cordage, rope or cables, not elsewhere specified or included."
570110,570110 --  - Of wool or fine animal hair,570110,Of wool or fine animal hair
570190,570190 --  - Of other textile materials,570190,Of other textile materials
570210,"570210 --  - ‘Kelem’, ‘Schumacks’, ‘Karamanie’ and similar hand-woven rugs",570210,"“Kelem”, “Schumacks”, “Karamanie” and similar hand-woven rugs"
570220,570220 --  - Floor coverings of coconut fibres (coir),570220,Floor coverings of coconut fibres (coir)
570231,570231 --  -- Of wool or fine animal hair,570231,Of wool or fine animal hair
570232,570232 --  -- Of man-made textile materials,570232,Of man-made textile materials
570239,570239 --  -- Of other textile materials,570239,Of other textile materials
570241,570241 --  -- Of wool or fine animal hair,570241,Of wool or fine animal hair
570242,570242 --  -- Of man-made textile materials,570242,Of man-made textile materials
570249,570249 --  -- Of other textile materials,570249,Of other textile materials
570250,"570250 -- (2007-) - Other, not of pile construction, not made up",570250,"Other, not of pile construction, not made up"
570291,570291 --  -- Of wool or fine animal hair,570291,Of wool or fine animal hair
570292,570292 --  -- Of man-made textile materials,570292,Of man-made textile materials
570299,570299 --  -- Of other textile materials,570299,Of other textile materials
570310,570310 --  - Of wool or fine animal hair,570310,Of wool or fine animal hair
570320,570320 --  - Of nylon or other polyamides,570320,Of nylon or other polyamides
570321,"570321 -- (2022) -- Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up",570320,Of nylon or other polyamides
570329,"570329 -- (2022) -- Carpets; tufted, of nylon or other polyamides, whether or not made up",570320,Of nylon or other polyamides
570330,570330 --  - Of other man-made textile materials,570330,Of other man-made textile materials
570331,"570331 -- (2022) -- Carpets and other textile floor coverings; tufted, of other man-made textile materials (other than polyamides), whether or not made up",570330,Of other man-made textile materials
570339,"570339 -- (2022) -- Carpets; tufted, of man-made textile materials (other than polyamides), whether of not made up",570330,Of other man-made textile materials
570390,570390 --  - Of other textile materials,570390,Of other textile materials
570410,"570410 --  - Tiles, having a maximum surface area of 0,3 m²",570410,"Tiles, having a maximum surface area of 0.3 m²"
570490,570490 --  - Other,570490,Other
570500,"570500 --  Other carpets and other textile floor coverings, whether or not made up",570500,"Other carpets and other textile floor coverings, whether or not made up."
580110,580110 --  - Of wool or fine animal hair,580110,Of wool or fine animal hair
580121,580121 --  -- Uncut weft pile fabrics,580121,Uncut weft pile fabrics
580122,580122 --  -- Cut corduroy,580122,Cut corduroy
580123,580123 --  -- Other weft pile fabrics,580123,Other weft pile fabrics
580126,580126 --  -- Chenille fabrics,580126,Chenille fabrics
580127,580127 -- (2012-) -- Warp pile fabrics,580127,Warp pile fabrics
580131,580131 --  -- Uncut weft pile fabrics,580131,Uncut weft pile fabrics
580132,580132 --  -- Cut corduroy,580132,Cut corduroy
580133,580133 --  -- Other weft pile fabrics,580133,Other weft pile fabrics
580136,580136 --  -- Chenille fabrics,580136,Chenille fabrics
580137,580137 -- (2012-) -- Warp pile fabrics,580137,Warp pile fabrics
580190,580190 --  - Of other textile materials,580190,Of other textile materials
580210,"580210 -- (2022) -- Fabrics; terry towelling and similar woven terry fabrics, of cotton, whether bleached or unbleached, excluding narrow fabrics of heading no. 5806",580219,Other
580211,580211 --  -- Unbleached,580211,Unbleached
580219,580219 --  -- Other,580219,Other
580220,"580220 --  - Terry towelling and similar woven terry fabrics, of other textile materials",580220,"Terry towelling and similar woven terry fabrics, of other textile materials"
580230,580230 --  - Tufted textile fabrics,580230,Tufted textile fabrics
580300,"580300 -- (2007-) Gauze, other than narrow fabrics of heading 5806",580300,"Gauze, other than narrow fabrics of heading 58.06."
580410,580410 --  - Tulles and other net fabrics,580410,Tulles and other net fabrics
580421,580421 --  -- Of man-made fibres,580421,Of man-made fibres
580429,580429 --  -- Of other textile materials,580429,Of other textile materials
580430,580430 --  - Handmade lace,580430,Hand-made lace
580500,"580500 --  Hand-woven tapestries of the type Gobelins, Flanders, Aubusson, Beauvais and the like, and needle-worked tapestries (for example, petit point, cross stitch), whether or not made up",580500,"Hand-woven tapestries of the type Gobelins, Flanders, Aubusson, Beauvais and the like, and needle-worked tapestries (for example, petit point, cross stitch), whether or not made up."
580610,580610 --  - Woven pile fabrics (including terry towelling and similar terry fabrics) and chenille fabrics,580610,Woven pile fabrics (including terry towelling and similar terry fabrics) and chenille fabrics
580620,"580620 --  - Other woven fabrics, containing by weight 5 % or more of elastomeric yarn or rubber thread",580620,"Other woven fabrics, containing by weight 5 % or more of lastomeric yarn or rubber thread"
580631,580631 --  -- Of cotton,580631,Of cotton
580632,580632 --  -- Of man-made fibres,580632,Of man-made fibres
580639,580639 --  -- Of other textile materials,580639,Of other textile materials
580640,580640 --  - Fabrics consisting of warp without weft assembled by means of an adhesive (bolducs),580640,Fabrics consisting of warp without weft assembled by means of an adhesive (bolducs)
580710,580710 --  - Woven,580710,Woven
580790,580790 --  - Other,580790,Other
580810,"580810 --  - Braids, in the piece",580810,Braids in the piece
580890,580890 --  - Other,580890,Other
580900,"580900 --  Woven fabrics of metal thread and woven fabrics of metallised yarn of heading 5605, of a kind used in apparel, as furnishing fabrics or for similar purposes, not elsewhere specified or included",580900,"Woven fabrics of metal thread and woven fabrics of metallised yarn of heading 56.05, of a kind used in apparel, as furnishing fabrics or for similar purposes, not elsewhere specified or included."
581010,581010 --  - Embroidery without visible ground,581010,Embroidery without visible ground
581091,581091 --  -- Of cotton,581091,Of cotton
581092,581092 --  -- Of man-made fibres,581092,Of man-made fibres
